SIZE_HA	FIRE_DATE	FEAT_AREA	FEAT_LEN
82.6	19880618	826747.6825	7072.2471
34	19870713	340430.9222	4494.202
10	19871005	100133.2202	1803.9461
19.5	19870613	195294.189	2544.9533
13.8	19870929	138021.8959	1967.6553
82	19900911	820012.6705	6524.6745
4.7	19900505	47289.2132	3391.9394
20.8	19900926	208194.9523	2802.3709
428.4	19900923	4284047.947	10022.6024
1120.4	19900816	11204564.85	15382.6693
23.8	19900816	238798.6631	2268.6571
310	19900816	3100177.964	8621.8218
11.4	19900816	113998.9027	1488.8812
218.5	19900505	2185447.819	8667.965
369.6	19900505	3696568.248	10016.4244
178.2	19900505	1782526.616	7590.7406
27.2	19870930	272916.9442	3465.5661
6	19870930	60188.0468	1141.9309
18.7	19870714	187277.2913	1968.9066
61.2	19871009	612680.3974	3721.4096
333.4	19870425	3334537.547	7744.4465
22.5	19870720	225115.7073	1826.6731
359.3	19870720	3593399.434	10327.9784
504.1	19870507	5041821.589	11089.2188
51.9	19900926	519637.6718	4113.2498
22.9	19900505	229059.498	3502.6849
1.8	19900505	18948.0535	616.9734
4.9	19900912	49486.972	1115.3379
495.8	19900504	4958803.278	10535.5381
391.3	19900812	3913156.006	8136.4579
938.8	19900811	9388628.045	13452.4253
28.3	19870507	283202.1933	2202.4234
448.9	19870506	4489431.451	19117.3728
716.1	19870507	7161898.932	14707.9496
8700.8	19870922	87008121.57	63712.0098
11.2	19870921	112103.6376	1293.0602
10.3	19870921	103265.3986	1258.3075
8	19870921	80531.9816	1245.2853
7.2	19870921	72937.3501	1327.8153
64.7	19870921	647324.4778	4154.3127
6.9	19870921	69366.018	1091.3835
10.2	19870921	102817.2773	1176.3238
10.7	19900912	107221.5219	1382.6204
1.2	19900912	12691.368	720.5116
3.7	19900505	37788.6244	1462.4809
0.4	19900912	4130.2515	361.8874
15.7	19900505	157608.3145	2234.272
1.3	19900912	13141.0478	632.1506
85	19900505	850777.781	5341.8679
551.3	19900928	5513093.712	18612.3634
0.7	19900928	7349.177	315.5567
658.3	19900812	6583392.908	12715.0013
1475.6	19900723	14756151.62	19036.9233
667	19900802	6670304.203	22788.0875
47	19890805	470491.9215	3837.5647
74.7	19870915	747092.9008	4188.5563
311.3	19870920	3113042.445	8198.7145
1474.5	19870701	14745468.88	28131.1894
851.6	19870701	8516755.939	14742.6185
233.8	19870914	2338471.796	8070.3632
179.5	19870922	1795034.766	6274.3978
104.6	19870506	1046115.941	5106.821
497.5	19870701	4975251.342	11228.8554
24.7	19900911	247132.7732	3893.0096
178.7	19900911	1787050.326	8365.4999
127.6	19900505	1276219.964	6333.3149
52.8	19900505	528163.632	6262.9167
166.5	19890708	1665146.532	6289.892
23.3	19890907	233828.1088	2143.8625
3.4	19890610	34447.568	742.1147
464.1	19890610	4641022.219	18738.9209
63	19890610	630156.4192	6717.6413
25.6	19890611	256468.4564	2124.5435
538.4	19870508	5384934.225	13500.722
1945.3	19870722	19453349.62	34711.3499
1380.5	19870427	13805837.41	20420.8
196.1	19870509	1961950.102	11442.8586
2123.5	19870628	21235992.53	20847.5407
39.9	19870613	399214.5542	2629.7181
468.8	19870508	4688386.031	10780.845
87.7	19871021	877116.2588	3483.3579
109.6	19870405	1096761.23	4375.1847
35.2	19870825	352880.6478	2625.9608
39.7	19870831	397958.8029	2766.4723
36.2	19871003	362073.4585	3367.2727
48.1	19870402	481870.9214	2814.1731
170.8	19900905	1708180.819	5797.047
18.9	19900813	189324.0908	2652.5848
11.8	19900505	118368.4672	3152.8818
16.5	19890509	165858.3693	2787.3146
11.7	19890506	117843.6726	1935.8114
12.9	19890506	129533.6929	2266.3322
60.4	19871013	604617.8112	3540.5421
31.2	19871009	312602.2689	3073.7349
112	19871007	1120116.05	5197.8083
119.5	19870724	1195158.765	4136.6125
145.5	19870628	1455640.817	5478.4014
15.7	19870728	157401.9758	1477.9082
46.2	19870401	462772.7666	3425.9471
247.6	19871011	2476469.314	7581.511
27	19870515	270377.3742	2324.0154
78.7	19871013	787856.5577	3550.9837
123.6	19870724	1236985.185	4890.2434
125.2	19870722	1252869.5	5168.2791
229.5	19920703	2295872.568	5894.3923
5098.8	19920701	50988082.53	39563.6737
320.9	19920801	3209089.262	10841.8065
226.9	19920804	2269158.022	6984.314
235.5	19900811	2355088.108	6882.0238
22.4	19900813	224648.1753	2916.168
12.8	19900813	128919.4267	1586.23
23.2	19890506	232432.9954	2423.6395
65.6	19890505	656638.8509	5863.5241
9.1	19890902	91283.2764	1396.432
20.7	19890505	207638.7968	2797.7671
14	19890623	140503.6501	2334.6968
3	19880618	30903.4252	774.9165
3.2	19880618	32034.2526	1216.322
2.3	19880618	23105.3639	631.1149
87.6	19880618	876417.3459	8856.1345
38.2	19880825	382542.2007	2718.3169
6.4	19880225	64988.5532	1421.7417
81.1	19920804	811199.9305	4030.0242
435.3	19920413	4353382.537	12950.448
295.6	19920801	2956408.333	13571.1949
42.6	19920626	426480.5129	2478.5495
318.1	19920821	3181003.005	7023.9793
17.1	19900813	171084.4515	2393.3218
5.8	19900813	58539.9909	1730.5045
50.9	19900505	509310.3018	3474.9035
5.8	19900505	58086.8465	1847.764
3.5	19900505	35354.2642	934.8474
49.7	19900911	497592.1656	3091.5604
22.9	19890912	229419.779	2484.1082
9	19890912	90841.1467	1861.2371
38.2	19880719	382209.5904	3924.8963
23.1	19880719	231738.0167	2444.255
33.9	19880803	339484.9062	2534.2117
194.8	19910624	1948235.905	6078.0459
43.2	19911006	432294.351	3273.2141
42.4	19900407	424751.0123	3390.3095
37.2	19900812	372130.3336	3847.7518
382.7	19900812	3827052.315	13941.5206
54.7	19890915	547182.6264	7069.0148
16.2	19890428	162947.3305	2916.3433
2.8	19890911	28519.7756	767.7108
1.8	19890911	18118.9891	534.776
9.6	19890911	96696.7157	1521.6504
25.6	19881013	256010.0469	5057.0319
28.2	19880719	282628.6758	3160.7378
428.8	19880818	4288578.168	19904.1546
10.7	19881011	107051.6416	2230.8319
52	19910624	520334.7122	4137.8583
42.2	19910518	422513.9303	3394.0201
44	19910421	440483.9524	3802.3946
45.6	19900827	456768.9939	3944.5034
13.8	19900911	138919.8767	2461.6671
50.4	19900824	504555.8397	4404.8807
5.7	19900810	57801.688	1206.2791
18.9	19890911	189398.6566	4543.9669
67.7	19890911	677428.1159	5608.1272
25	19890605	250826.61	2786.2958
9	19890607	90256.0487	1967.217
20.1	19881011	201287.3815	2587.3834
18.5	19880829	185145.1509	2634.6949
153.8	19880720	1538123.921	7223.9196
65.7	19880828	657662.0524	3636.8744
28.4	19880421	284216.8968	3089.8135
30.6	19880411	306865.0502	2101.7335
98.9	19880510	989640.626	3874.2407
137.6	19881008	1376044.599	5070.5798
263.5	19911006	2635364.857	9697.8093
190	19911006	1900759.403	8117.062
31.6	19910423	316496.0415	4569.6508
23.8	19910421	238079.3223	5903.7864
109.5	19910817	1095758.032	6433.3917
7.8	19900810	78206.9299	1586.1371
19	19900810	190503.4839	3416.5884
14.5	19900810	145329.2828	2147.0984
29.7	19900810	297539.2799	3798.6576
15.8	19900810	158034.8977	1844.0463
1.8	19890607	18048.5029	816.8954
7	19890607	70079.0141	1196.8895
84.6	19890605	846946.3549	4522.2287
7.2	19890605	72801.2264	1802.618
3.7	19890605	37035.2857	888.4733
2.3	19890605	23268.4387	809.6571
10	19890605	100917.1045	1784.5083
87.9	19880504	879732.1264	3878.6486
93.9	19881007	939133.4889	4308.7887
84.4	19880917	844486.7834	4324.4962
56.5	19880902	565409.6329	3758.8751
183.7	19880510	1837548.986	7462.6854
353.7	19880510	3537735.545	14955.0367
39.6	19910928	396101.5692	3095.0871
181.5	19910904	1815565.861	11020.0136
15.6	19910806	156465.3552	1998.3272
44	19910806	440811.1892	3529.5267
9.1	19900710	91820.9837	1505.8307
78	19900810	780119.9276	5331.8232
675.4	19900812	6754538.345	17418.9095
3451.5	19900722	34515901.5	30675.2499
12247.4	19900731	122474001	87107.4555
735.9	19900724	7359770.587	16949.0094
1404.1	19900919	14041468.54	30165.5268
4537.9	19900724	45379002.27	83874.9187
558.7	19900731	5587287.296	16389.2832
3741.3	19900918	37413731	38266.6323
28.1	19900918	281828.9577	2047.5199
730.7	19900922	7307815.579	18003.0029
0.9	19890605	9281.9532	394.1527
51.2	19890727	512285.4699	3236.4483
7.3	19890730	73559.977	1218.9977
57.3	19890725	573397.9382	6573.9323
75.9	19890923	759278.3799	6665.1471
586.2	19870906	5862137.428	10818.7996
44.9	19870922	449770.3464	3543.8847
21.1	19870922	211428.1349	2697.0886
32.8	19911025	328111.0887	3441.7945
41.7	19910803	417636.4482	6851.2163
4	19910803	40803.3814	1405.2647
9.2	19910821	92790.6136	2379.0989
116.1	19900918	1161525.073	5226.4047
53.8	19900918	538417.6575	2772.9139
59.9	19900918	599863.6998	3194.0268
23.8	19890730	238912.4806	3672.0375
21.5	19890728	215642.3055	2970.8987
32.2	19890731	322880.2197	2734.5219
365.6	19890908	3656992.56	9010.3096
2281.2	19890617	22812526.37	37028.0776
895.2	19890617	8952112.16	14019.5384
10	19890617	100073.9921	1550.5191
1786.6	19890523	17866340.54	34073.5706
718.4	19890603	7184867.481	19134.4818
45	19870724	450097.6605	4718.5559
11.6	19870922	116354.2635	1663.0914
213.7	19870921	2137516.735	13581.5131
11.1	19870914	111985.9542	1606.2587
19.4	19870914	194589.214	2591.0703
7.4	19870914	74440.0925	1434.5726
5.5	19910821	55608.3751	1871.3743
3.3	19910821	33763.5089	977.427
230.7	19910623	2307805.99	11470.4629
480.1	19910610	4801076.654	10626.2306
18.6	19910610	186210.1238	2903.3114
985.3	19910615	9853387.991	16266.8106
3.8	19910615	38757.8367	798.3042
22.8	19900918	228428.9585	1817.0559
25.8	19900918	258903.446	1921.2931
404.6	19900922	4046822.213	7456.69
528.3	19890603	5283166.912	15298.9469
320.9	19890503	3209160.784	8027.9092
1182.9	19890726	11829678.29	21479.1534
3854.7	19890603	38546995.69	40908.3404
6.9	19870427	69050.184	1119.7653
5	19870919	50146.4001	948.7131
115	19870831	1150826.521	8846.2225
2.2	19910615	22723.5587	589.3081
2561.5	19910620	25615097.65	25528.0509
1815.3	19910530	18153695.32	25245.8323
265.7	19910816	2657081.241	10721.0963
5170.2	19910814	51702194.24	92432.2832
786.8	19910523	7868782.307	13268.9375
2094.8	19910814	20948838.69	41170.0766
2.2	19910814	22319.3685	629.7188
1058.6	19910413	10586144.2	15428.9816
477.1	19910816	4771303.695	17515.9118
309.4	19910421	3094855.368	9448.8069
236.4	19910529	2364838.768	8539.0661
220.6	19911006	2206939.114	8499.7552
243.2	19911006	2432843.835	8982.9023
193.5	19910418	1935706.751	8116.0073
327	19910421	3270039.939	12002.3939
65.7	19911016	657672.4468	4193.3219
134.2	19900730	1342118.562	7328.5847
24.1	19900922	241909.7451	1888.7412
58	19900922	580293.3935	4204.7445
238.9	19900922	2389039.473	7617.8373
197.2	19890526	1972375.616	6672.825
2231	19890813	22310787.49	22913.0944
248.5	19890505	2485740.276	10485.6894
531	19890505	5310058.541	13462.3912
294.7	19890603	2947369.289	9096.1241
632.5	19890731	6325421.162	16000.0891
5.3	19890731	53880.4939	1130.0468
375.8	19890429	3758396.731	11344.1866
36.1	19881005	361152.8148	3630.4214
11.4	19880828	114149.8713	2352.7341
14.5	19880907	145034.4529	3110.4371
141.1	19870824	1411134.248	6248.5518
18.9	19870921	189753.005	2179.6646
8.3	19871001	83390.9897	1263.8417
10.8	19871001	108623.3683	1334.9183
82.2	19900730	822061.3267	4298.2376
4.1	19900730	41991.7516	859.1041
4.7	19900730	47890.1281	1017.7176
27.5	19900812	275438.023	2569.7889
20.1	19900729	201095.0363	2655.1426
18.7	19900922	187340.3538	1709.3686
221.7	19900922	2217957.804	10041.4704
5.9	19900922	59152.5681	896.201
140.1	19900922	1401768.638	4767.2806
585.6	19900811	5856947.234	15119.5662
23767.1	19900922	237671818.4	87100.4509
11.7	19900922	117038.015	2341.6044
22.8	19881011	228487.4454	2777.9023
8.6	19880828	86752.0526	1448.8922
24.2	19880828	242143.7966	3498.3496
117.4	19880708	1174703.559	12044.5296
15.8	19880708	158913.6477	2034.1955
2.2	19880708	22284.2746	605.8342
22.7	19871001	227309.8642	2280.4188
11.6	19870906	116707.8606	2803.0985
25.1	19870906	251395.8147	2891.3369
2.8	19870906	28649.2255	860.4088
54.5	19900812	545863.6434	3555.4738
6	19900906	60981.9758	1683.1623
3.5	19900906	35955.0023	1279.8535
8.3	19900906	83489.5552	2081.845
17	19900922	170979.7067	2076.0089
15.9	19900922	159375.8888	2183.5596
79	19900922	790363.5759	5524.1442
5.6	19900922	56657.7564	953.6696
406.2	19900909	4062825.563	11862.9274
213.6	19900922	2136972.909	8636.9673
7.1	19880614	71026.8056	2834.0467
45.7	19880614	457116.3536	5042.3105
16.6	19881004	166466.0521	2804.3436
60.3	19881004	603205.8158	3728.1132
5.2	19980804	52306.1544	1052.4119
0.5	19980804	5158.0526	296.5118
1.3	19980804	13484.836	496.7856
0.8	19980804	8194.0555	351.7409
0.6	19980804	6043.2755	359.0711
0.2	19980804	2906.0995	215.6265
0.3	19980804	3727.1056	222.8764
0.1	19980804	1148.5738	141.805
4098.9	19340805	40989004.57	31402.9495
59.6	19390427	596021.7513	4569.5776
16.4	19940512	164676.442	1538.27
18.6	19940725	186772.6307	1647.6784
32.7	19940726	327578.0627	2186.5461
13.4	19940726	134323.2394	1395.3562
33.4	19940726	334596.6219	2148.6326
21.1	19940803	211508.9055	1701.1335
37.4	19940918	374193.5903	2267.2295
24.6	19940314	246329.6981	1830.6718
13.8	19940323	138307.928	1372.9312
175.8	19980806	1758208.099	4905.8551
57.2	19980805	572183.9691	2800.3549
28.6	19980806	286546.2706	1984.3446
56.9	19980805	569774.0343	2783.0351
12.6	19980813	126749.8628	1312.3737
15.9	19980814	159433.8169	1470.2051
31.5	19980909	315607.084	2072.4115
12.7	19980917	127653.1792	1315.3398
29.8	19980814	298533.8799	2036.8565
1198.8	19310603	11988324.34	15470.0145
1332.9	19390512	13329409.81	19668.515
28972.7	19380705	289727342.5	163010.3841
105.4	19380902	1054838.304	5647.8283
139.2	20070516	1392825.153	8837.1294
3642.6	19310724	36426103.7	45505.244
25.2	19940401	252912.9417	1854.6141
12.6	19940524	126483.1749	1311.4977
12.6	19940709	126589.7188	1311.8473
48.8	19940716	488945.4346	2577.8884
36.3	19940724	363527.7843	2225.6656
13.8	19940801	138837.7623	1374.5905
22	19940325	220691.0173	1733.3233
18.1	19940803	181754.6604	1569.7497
39.2	19940315	392803.1017	2296.9064
13.5	19980703	135889.3714	1400.1545
232.8	19980704	2328500.117	5886.5118
103.2	19980704	1032274.965	3908.2073
32.1	19980803	321380.0076	2084.4019
1245.1	19980805	12451627.19	12977.6917
33.9	19981021	339559.5423	2145.9899
15.2	19981024	152483.005	1438.7819
12.2	19990412	122790.8518	1299.361
34.1	19991023	341954.1857	2173.5308
1393.6	19370606	13936464.58	25573.5139
500.5	20070516	5005309.176	9765.0599
1879.1	19380724	18791669.71	23780.0622
967.9	19390510	9679003.259	20411.3419
13	19940325	130178.8312	1323.6354
16.3	19940625	163472.9821	1482.0732
19.3	19940714	193972.226	1617.6393
35.2	19940803	352468.7892	2176.9274
42.1	19940803	421719.4227	2381.7851
16.8	19940803	168217.2024	1503.1631
111.3	19940803	1113162.883	3866.5179
71.4	19940728	714977.5013	3102.7913
14.8	19940925	148953.445	1417.1368
41.4	19990429	414936.2589	2404.7144
23	19990920	230255.9293	1792.7374
41.1	19990418	411912.6649	2399.3568
229.1	19990718	2291477.562	5745.2823
58	19990803	580918.1456	2879.0162
19.9	19990423	199870.2034	1686.0468
15.7	19990422	157523.9079	1497.0467
11.2	19990425	112288.2829	1264.4653
17.6	19991018	176562.1511	1585.0944
278.8	19380903	2788967.613	9429.5616
3996.9	19320609	39969913.22	34278.9831
4273.5	19380520	42735388.16	65526.4358
5986.8	19380714	59868350.62	44812.7246
4941.5	19380715	49415300.49	42055.2507
48.9	19940708	489932.2373	2578.3183
72.6	19940711	726663.9286	3144.0195
16.3	19940716	163803.0866	1493.5373
28	19940828	280720.3381	1950.7059
27.5	19940814	275667.6358	1924.9329
919	19940812	9190142.354	11109.6856
28.9	19940803	289182.6095	1977.3074
66.3	19940806	663934.3848	2999.6347
344.7	19940803	3447280.362	6881.2542
98.9	19990418	989465.7366	3767.4472
13.6	19990502	136796.1715	1402.9203
13.7	19990922	137736.4214	1405.7797
18.8	19991219	188302.461	1641.9578
12.9	19990501	129429.3127	1380.1692
35	19990910	350703.6605	2287.3107
26.4	19991014	264543.3204	1964.3815
12.6	19990825	126322.9832	1310.9717
64.1	19990410	641176.0959	2945.4631
9169.9	19380710	91699979.99	65370.7274
2777.9	19320530	27779859.13	33812.7853
5693	19310531	56930889.89	51500.3442
1070.4	19380718	10704395.83	17790.0879
134.2	19310728	1342043.316	9122.2871
2827.3	19380714	28273359.59	32317.2869
35.6	19940803	356645.6469	2213.7987
32.3	19940728	323746.0728	2089.3171
49.7	19940725	497660.1758	2591.2531
30.1	19940813	301849.1767	2020.3712
13.6	19940725	136292.8817	1357.3524
15.9	19940815	159500.144	1470.3995
25.6	19940814	256311.8345	1862.5059
16.9	19940816	169368.2791	1509.5685
42.3	19940524	423480.1993	2443.5971
45.2	19990321	452602.1173	2470.9855
13	19990418	130960.471	1326.2053
88.8	19990923	888099.4791	3464.2321
19.3	19990326	193736.0616	1617.0063
957.7	19990717	9577432.644	11531.1989
128.9	19990610	1289098.856	4359.3201
677.8	19990612	6778457.125	9973.4332
50.7	19990805	507146.6691	2743.6555
14.5	19990805	145334.3944	1461.7401
304.1	19330808	3041441.456	9587.0379
2905.8	19380606	29058982.11	45140.2158
2709.4	19320529	27094934.7	30851.4881
4453	19320509	44530973.17	54004.589
1888.1	19310531	18881132.35	23895.2915
35648.6	19360714	356486879.8	112810.5657
1759.3	19320530	17593734.99	41227.8874
2123.5	19380616	21235809.25	22593.8291
446.6	19380515	4466388.508	10149.6426
63.6	19310520	636951.7721	3887.936
43	19310817	430857.2655	4026.5754
3379	20070516	33790332.74	37740.782
70	19360719	700535.1178	4410.2787
14.5	19940819	145281.7097	1436.3115
68.4	19940623	684506.7599	3112.0695
103.6	19940809	1036520.239	3878.938
18.2	19940722	182615.5485	1567.1612
25.4	19940722	254205.0048	1849.1954
27.4	19940724	274798.4743	1921.3583
20.6	19940927	206819.5631	1670.472
78.8	19940803	788058.4897	3269.2562
124.6	19940803	1246627.49	4120.7314
152	19990806	1520543.023	4751.3276
27.6	19990728	276953.1389	1934.2634
21	19990805	210190.1317	1688.4661
5982.5	19990310	59825640.86	28545.1723
12	20000418	120435.5843	1291.5975
12.3	20000406	123117.2587	1300.4351
12.2	20000410	122272.829	1297.6553
21.4	20000424	214216.3017	1717.2315
24.3	20000627	243507.2664	1832.7428
1445.8	19380716	14458068.65	20062.3734
781	19380716	7810085.641	12418.3995
9452	20070516	94520751.3	86655.8536
618.5	19310602	6185652.773	11930.2741
20.4	19920801	204039.8138	1678.449
36.2	19920802	362710.0263	2239.7867
25.2	19920401	252485.7274	1853.6215
14.5	19920627	145578.2454	1406.7997
12.6	19920816	126509.8434	1311.5854
37.8	19920817	378247.5745	2269.3016
20.4	19920818	204753.6159	1665.1084
64.3	19920507	643945.3974	2949.5305
16.3	19920510	163667.8664	1482.646
67.8	19950528	678146.7892	3066.3551
18.3	19950325	183409.3947	1589.2972
18.4	19950422	184553.4353	1592.3723
12.2	19950423	122681.9403	1299.0027
153.4	19950509	1534896.04	4670.211
16.3	19950505	163154.3781	1534.0352
547	19950507	5470397.753	8872.15
17.7	19950509	177456.2227	1593.5498
20.8	19950527	208260.4275	1730.4519
15.5	20000418	155757.2488	1459.4034
417.8	20000731	4178587.902	7578.5987
20	20000628	200414.8578	1692.1727
25.1	20001011	251423.2439	1893.9428
812.3	20000602	8123690.125	10800.7606
22	20000604	220609.23	1778.7402
15.9	20001009	159739.0529	1524.4632
12.2	20001010	122218.381	1297.4764
42.4	20000525	424775.7161	2389.3074
9863.1	19980801	98631992.87	50126.6212
9292.9	19820701	92929801.84	61965.0442
7.3	19510811	73162.3511	1077.7047
25.3	19510811	253760.1473	2226.9858
19.2	19510811	192214.7048	1923.5209
55.5	19920517	555351.1197	2749.1813
27.1	19920607	271514.8235	1930.3137
18.7	19920609	187272.3367	1599.6722
43.4	19920328	434831.3569	2426.8103
25.4	19920802	254988.2095	1859.4327
36	19920818	360166.984	2206.3583
22.2	19920818	222975.4614	1738.9946
25.6	19920818	256681.8345	1863.3656
15.3	19920411	153431.3978	1463.5527
19.9	19950623	199184.3828	1716.9583
15.8	19950719	158003.7455	1466.0043
14.6	19950530	146831.5694	1410.6378
32	19950814	320475.9749	2084.0281
27.8	19950612	278539.4879	1953.9985
22.7	19950522	227081.0156	1749.1874
12.7	19950531	127201.9447	1313.858
13.7	19950628	137335.615	1384.9788
20.6	19950610	206849.6283	1745.2029
202.9	20000722	2029959.344	5224.2908
266.6	20000803	2666012.868	5998.8659
22.5	20001008	225473.1121	1745.1949
232.6	20000811	2326952.577	5594.7996
122	20000812	1220342.734	4050.7908
240.7	20000810	2407824.727	5692.8034
21.1	20001215	211718.8964	1692.3743
